transaction_id,customer_id,customer_name,email,phone,address,date_of_birth,card_number,transaction_amount,transaction_date,store_channel,_dq_null_flag,_ingested_at,_source_system,_batch_id
TXN000314,CUST0019,Nikita Master,anigam@example.org,913847487091,"67/595, Bains Chowk, Aurangabad 368095",1977-10-11,2290410059881462,3989.14,2026-06-16,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000315,CUST0043,Nilima Dara,unadkarni@example.org,4868507284,"25, Das Street, Jalgaon 673784",1990-06-12,2660005067037768,289.56,2026-04-07,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000316,CUST0153,Jairaj Ramanathan,harrison29@example.org,7686617991,"H.No. 720, Ben Zila, Ballia 984360",1976-01-18,2272943242516803,4579.93,2026-04-19,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000317,CUST0113,Divya Chaudhry,advikchander@example.com,915146793963,"20/12, Sridhar Chowk, Durgapur 535695",1984-05-01,2283725292490956,3127.92,2026-02-12,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000318,CUST0120,Lohit Kala,zaid37@example.org,4669583880,"H.No. 550, Pai Ganj, Saharanpur 876372",1974-01-11,2261954066243690,474.59,2026-06-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000319,CUST0180,Tripti Pingle,tdar@example.com,2949642214,"248, Dhingra, Vasai-Virar-098400",1977-03-22,2304114517434401,1969.64,2026-08-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000320,CUST0070,Lopa Amble,warinder49@example.net,8421025811,"644, Sachdev Marg, Bahraich-443264",1987-02-04,2235613724281301,408.04,2026-05-08,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000321,CUST0113,Divya Chaudhry,advikchander@example.com,915146793963,"20/12, Sridhar Chowk, Durgapur 535695",1984-05-01,2289449273804259,355.65,2026-07-06,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000322,CUST0154,Bakhshi Bakshi,bhavya28@example.net,7489273312,"06/38, Rajan Marg, Hubli–Dharwad-782910",1985-12-19,2284139448382159,360.79,2026-03-24,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000323,CUST0111,Yamini Mitter,bhandariyash@example.com,2339208098,"131, Aggarwal Street, Madhyamgram 988534",1988-07-08,2251963969657866,895.11,2026-05-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000324,CUST0155,Lavanya Grewal,fradosinha@example.net,4324726049,"95, Nadig Street, Sangli-Miraj & Kupwad 316176",1993-10-18,2236041510201425,3715.73,2026-07-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000325,CUST0007,Neha Pant,ekansh43@example.org,917040648538,"44, Prabhu Ganj, Miryalaguda 887300",1967-03-13,2236343568198937,2993.27,2026-03-08,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000326,CUST0059,Ganga Muni,xtiwari@example.com,7302250344,"H.No. 931, Naidu Marg, Pali-560389",1976-10-18,2295850485220287,559.71,2026-03-06,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000327,CUST0173,Jagrati Purohit,muttiaryan@example.com,7044021975,"H.No. 05, Sehgal Ganj, Proddatur 739407",1960-10-26,2261014687251752,3981.01,2026-02-22,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000328,CUST0148,Niharika Mangal,sandhudarpan@example.com,917212395088,"H.No. 01, Jani Road, Guwahati-185200",1972-10-24,5389995209208603,1510.19,2026-02-27,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000329,CUST0045,Jacob Bhatnagar,chadagautami@example.com,9355247230,"H.No. 80, Sur, Giridih-428587",1964-03-29,2639161958846789,394.57,2026-06-21,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000330,CUST0133,Janya Rege,ypalla@example.net,914445120610,"64, Raju Zila, Rewa 164474",1959-10-01,5447460495074144,3282.54,2026-02-28,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000331,CUST0072,Sarthak Suresh,zehaanbuch@example.org,5822445060,"45, Ben Circle, Deoghar 389790",1978-07-20,2720348974956813,4945.07,2026-06-28,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000332,CUST0150,Vanya Bhakta,epall@example.org,911424714068,"553, Ahluwalia, Anantapur-312017",2005-05-04,5458053263910304,1948.67,2026-05-21,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000333,CUST0163,Jalsa Wali,aradhana04@example.com,5267163298,"H.No. 562, Loke Street, Jehanabad-932079",1963-09-30,2226303921772606,195.06,2026-06-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000334,CUST0024,Rudra Handa,irarana@example.net,2446616770,"636, Jani Road, Raipur-693937",1995-12-01,2222252101616261,202.49,2026-04-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000335,CUST0090,Simon Srinivasan,nikita82@example.net,914482437348,"13/806, Gopal Zila, Aligarh 229846",1993-10-31,2271749592890990,320.56,2026-03-28,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000336,CUST0086,Zinal Modi,maya71@example.com,9373066001,"83, Chada Marg, Gulbarga-850949",1970-07-12,2299853396189597,901.03,2026-08-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000337,CUST0172,Luke Mani,harinisem@example.com,6098767430,"H.No. 871, Chakraborty Marg, Tinsukia-617559",1964-01-18,2296004570915208,547.76,2026-07-27,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000338,CUST0042,Omya Grover,abhimanyu84@example.org,4734288665,"81, Ratta Zila, Tadipatri-448557",1984-04-20,2617802065818221,4928.53,2026-05-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000339,CUST0106,Chanakya Vohra,chaudryfalan@example.net,287765846,"01/575, Sheth Marg, Kota 924271",2005-06-21,2713907713882785,427.56,2026-04-04,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000340,CUST0074,Bhavini Anand,chandranbalhaar@example.org,6600725503,"77, Dayal Zila, Pudukkottai 232922",1986-04-20,2245490273627103,19713.76,2026-05-26,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000341,CUST0141,Nimrat Sanghvi,shafaraj@example.com,9432073231,"H.No. 48, Sandal Street, Mehsana 281248",1965-09-07,2673946531123186,9385.09,2026-07-15,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000342,CUST0117,Xalak Gokhale,baghyawatitank@example.com,912963264634,"H.No. 423, Lad Ganj, Mau 442346",1958-04-17,2720123035030910,684.54,2026-02-13,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000343,CUST0081,Qushi Kala,agarwalsamaksh@example.net,1031862060,"H.No. 74, Parmar Marg, Kanpur 478078",2002-10-15,2454753361426399,14465.41,2026-04-28,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000344,CUST0083,Hamsini Kara,anvi19@example.com,8002415929,"H.No. 696, Sem Path, Vijayawada-120991",1999-03-02,2238175388865420,2119.64,2026-04-26,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000345,CUST0104,Alexander Rege,amrita25@example.com,4584929505,"H.No. 412, Sankar Street, Anantapur-432245",1992-03-27,5143656496242526,1747.99,2026-07-30,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000346,CUST0169,Eshana Bansal,ishani34@example.net,2193565750,"99, Apte Chowk, Rajpur Sonarpur-830651",1964-05-15,5554227941058206,453.74,2026-05-14,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000347,CUST0106,Chanakya Vohra,chaudryfalan@example.net,287765846,"01/575, Sheth Marg, Kota 924271",2005-06-21,2705814814958748,1969.4,2026-07-05,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000348,CUST0049,Netra Gour,palladavid@example.com,912515101554,"H.No. 382, Ben Path, New Delhi 046736",1965-02-27,2254379163450403,629.48,2026-06-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000349,CUST0160,Saumya Apte,ramanudant@example.org,913616182151,"372, Kalita Zila, Narasaraopet-682474",1968-11-09,5252341607795517,601.6,2026-03-29,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000350,CUST0161,Xalak Trivedi,chavvitalwar@example.org,4796024025,"15/767, Vora Ganj, Tinsukia-159266",1980-03-29,5451373931071546,506.6,2026-06-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000351,CUST0014,Mason Comar,andrewtank@example.org,913392865349,"H.No. 77, Babu Street, Amritsar-666053",1978-11-15,2258097426389277,1207.24,2026-03-01,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000352,CUST0069,Azad Ramakrishnan,tsandal@example.com,914580704974,"H.No. 676, Kulkarni Zila, Tiruvottiyur 478629",1977-09-14,2524713070583985,1537.52,2026-02-16,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000353,CUST0074,Bhavini Anand,chandranbalhaar@example.org,6600725503,"77, Dayal Zila, Pudukkottai 232922",1986-04-20,5275171338495662,989.47,2026-02-20,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000354,CUST0179,Triveni Kadakia,etahegde@example.org,916666300629,"47, Gour Ganj, Berhampore-992736",2001-07-20,2260093481041222,818.57,2026-03-08,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000355,CUST0032,Yug Thaman,khalsaati@example.org,913780126147,"688, Hari Path, Firozabad 567299",1992-02-01,2268880691857963,696.75,2026-08-02,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000356,CUST0162,Onveer Misra,mgarde@example.org,7568123914,"05/401, Kulkarni Street, Jamnagar 538665",1978-02-27,2701473800240563,3381.96,2026-02-18,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000357,CUST0041,Saumya Sharma,boasewarda@example.org,552258999,"H.No. 531, Saraf Path, Bellary-822942",1965-01-26,5285808760287673,2646.95,2026-06-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000358,CUST0142,Joshua Issac,snehabalakrishnan@example.net,919933142491,"23, Cheema Ganj, Singrauli 840601",2001-08-07,2247024653172741,4717.19,2026-03-21,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000359,CUST0142,Joshua Issac,snehabalakrishnan@example.net,919933142491,"23, Cheema Ganj, Singrauli 840601",2001-08-07,2233019951332035,21405.49,2026-07-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000360,CUST0024,Rudra Handa,irarana@example.net,2446616770,"636, Jani Road, Raipur-693937",1995-12-01,5566573625744488,743.59,2026-06-19,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000361,CUST0030,Ryan Dutt,dubeyekavir@example.com,3506857479,"388, Goda Path, Berhampur 933323",1967-03-04,2241629847522407,8081.78,2026-04-26,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000362,CUST0031,Jhalak Gala,wsami@example.org,1922670320,"H.No. 99, Uppal Nagar, Malegaon 940044",1966-04-28,2232321808852798,753.32,2026-04-26,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000363,CUST0128,Tanmayi Barman,tchander@example.com,910455887635,"H.No. 34, Ravel Chowk, Mysore 938423",1972-06-29,2246300977123847,4366.47,2026-04-16,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000364,CUST0131,Upma Karnik,manderturvi@example.org,628008475,"365, Johal Circle, Anantapur 654548",1987-01-30,2529241080070525,804.71,2026-03-27,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000365,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,2706976922899087,205.31,2026-02-22,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000366,CUST0121,Ishani Agate,shravyadua@example.com,917822678081,"05/279, Ahuja Marg, Silchar 815845",2003-07-19,2705232814057199,823.03,2026-02-21,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000367,CUST0117,Xalak Gokhale,baghyawatitank@example.com,912963264634,"H.No. 423, Lad Ganj, Mau 442346",1958-04-17,2279318415034020,3091.74,2026-02-17,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000368,CUST0099,Vinaya Manda,fchoudhury@example.com,6034575744,"H.No. 52, Dhar Zila, Tadipatri 917745",1971-09-18,2690379800920281,4507.92,2026-03-14,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000369,CUST0154,Bakhshi Bakshi,bhavya28@example.net,7489273312,"06/38, Rajan Marg, Hubli–Dharwad-782910",1985-12-19,2586400509240412,4265.58,2026-03-12,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000370,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,2643783588298737,2507.4,2026-05-08,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000371,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,2491852529471134,2205.21,2026-05-05,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000372,CUST0130,Samuel Bath,desainathaniel@example.org,9818472762,"H.No. 405, Borde Nagar, Ichalkaranji 097568",1958-01-19,5381208093820089,3010.38,2026-06-19,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000373,CUST0001,Girish Hans,yseshadri@example.org,957036897,"68, Warrior Road, Ulhasnagar-028568",1967-12-28,2280533035745071,903.7,2026-03-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000374,CUST0077,Aahana Varughese,binakota@example.net,2209703704,"54/913, Bal Chowk, Mangalore-284417",1963-12-09,5219946204708218,3173.67,2026-07-21,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000375,CUST0039,Anirudh Kibe,mohantylogan@example.com,912762642514,"H.No. 36, Nigam Ganj, Etawah-571776",1969-03-14,2498446339028805,15612.42,2026-04-15,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000376,CUST0138,Saanvi Chandra,pranav65@example.net,919164224243,"75/523, Bumb Chowk, Jaipur-939707",1963-03-14,2701646028500716,941.9,2026-06-25,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000377,CUST0089,Tara Bir,klalla@example.com,918814190235,"H.No. 05, Peri Marg, Akola-176683",1996-06-08,5259118715140999,2339.29,2026-07-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000378,CUST0142,Joshua Issac,snehabalakrishnan@example.net,919933142491,"23, Cheema Ganj, Singrauli 840601",2001-08-07,2282259389286110,803.53,2026-02-20,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000379,CUST0117,Xalak Gokhale,baghyawatitank@example.com,912963264634,"H.No. 423, Lad Ganj, Mau 442346",1958-04-17,5578438622500257,3133.31,2026-03-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000380,CUST0049,Netra Gour,palladavid@example.com,912515101554,"H.No. 382, Ben Path, New Delhi 046736",1965-02-27,2571386912152400,18406.36,2026-04-11,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000381,CUST0147,Yashoda Nanda,ddugar@example.net,6047074746,"606, Solanki, Nellore 091292",2000-08-22,5374338531650936,345.82,2026-04-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000382,CUST0060,Umang Buch,timothy24@example.org,1103195546,"H.No. 725, Gala Road, Pimpri-Chinchwad 667057",1981-12-14,5344491243309262,756.01,2026-04-16,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000383,CUST0012,Harini Sodhi,ravalojasvi@example.net,8462637222,"H.No. 05, Mital, Rajkot-175042",1966-05-29,5575826431845397,590.83,2026-03-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000384,CUST0122,Kritika Kunda,kantmason@example.org,911430893051,"H.No. 86, Gulati Chowk, Madurai 624931",1967-07-19,5559364055294346,4506.19,2026-06-19,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000385,CUST0099,Vinaya Manda,fchoudhury@example.com,6034575744,"H.No. 52, Dhar Zila, Tadipatri 917745",1971-09-18,2556194224220959,4284.21,2026-07-19,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000386,CUST0127,Krisha Kari,majumdarharinakshi@example.net,5414769752,"73/68, Dube Zila, Kottayam-612498",1991-07-19,5199479981320183,853.28,2026-08-05,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000387,CUST0033,Nihal Prabhakar,phora@example.net,5300616156,"51/42, Banerjee Path, Bhubaneswar 359546",1966-09-05,2248493512384368,427.03,2026-05-20,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000388,CUST0026,Victor Pau,ravalanika@example.net,6985375708,"H.No. 263, Dube Ganj, Gangtok 607216",1982-12-06,5251665746531289,1599.52,2026-06-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000389,CUST0026,Victor Pau,ravalanika@example.net,6985375708,"H.No. 263, Dube Ganj, Gangtok 607216",1982-12-06,2276311870909748,735.42,2026-03-24,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000390,CUST0004,Inaya Kota,pdara@example.net,8372962231,"76, Srinivasan Road, Bareilly-093979",1979-12-21,2253623071345697,3563.95,2026-03-06,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000391,CUST0105,Suhani Kapur,kamdarsara@example.org,8992022637,"43, Warrior Path, Khammam 104974",1999-12-29,2555255130686566,3170.36,2026-05-23,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000392,CUST0020,Logan Grewal,brahmbhattnisha@example.org,6987176478,"H.No. 637, Luthra, Berhampur 430242",1998-04-20,2272277200185958,378.07,2026-03-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000393,CUST0068,Yauvani Chand,zmerchant@example.com,915193179610,"209, More Zila, Anantapuram 766010",1982-03-21,2262544894491105,912.12,2026-06-12,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000394,CUST0160,Saumya Apte,ramanudant@example.org,913616182151,"372, Kalita Zila, Narasaraopet-682474",1968-11-09,2246794378697146,2603.0,2026-05-07,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000395,CUST0167,Anusha Bobal,davenathaniel@example.com,8783095844,"H.No. 409, Bhandari Path, Phusro 646458",1977-10-04,2703091609556282,4788.19,2026-07-11,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000396,CUST0085,Urishilla Tandon,ojasvisaxena@example.com,2467883077,"12, Chawla Path, Tenali 440630",1981-10-06,5401300042896223,606.33,2026-03-28,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
